"","log2fc.line.logcbc","pvalue.line.logcbc","qvalue.line.logcbc","log2fc.line.cbc","pvalue.line.cbc","qvalue.line.cbc"
"ENSSSCG00000005926",0.107962143330504,0.171603696770985,0.253643791480748,0.0797289652046353,0.310457521060337,0.369545235125927
"ENSSSCG00000005930",0.0922029357210017,0.358343448553825,0.366681096756392,0.162124250046741,0.112672105824186,0.231981104201736
"ENSSSCG00000005933",0.0785083793179458,0.128193584508842,0.217080425335531,0.0716249489538771,0.133841979448526,0.250554975405141
"ENSSSCG00000005934",0.0198243939724893,0.862412100583551,0.558594776832882,0.032326942360775,0.762396708474457,0.546342918125018
"ENSSSCG00000005935",0.157956924493612,0.0695214408860165,0.160157599378172,0.172975863499181,0.046037142926272,0.155402921285417
"ENSSSCG00000005943",0.182133401171537,0.00407432736375135,0.0450027976996172,0.196627017035276,0.00111039865054652,0.0326489927472148
"ENSSSCG00000005944",0.0524967747348065,0.461846718051973,0.413897963421214,0.0251908429311186,0.765877488908144,0.547485535899481
"ENSSSCG00000005948",0.0647099762946074,0.843924578218236,0.552834892333383,0.0764437465419974,0.820769767525916,0.563420642597499
"ENSSSCG00000005950",0.0263976097732765,0.727343119199585,0.515089502522341,0.0443253824211897,0.535547641496078,0.472003812700679
"ENSSSCG00000005951",0.220286986065267,0.038624937040864,0.122944127832987,0.184371669810291,0.0698824084162891,0.187211235382359
"ENSSSCG00000005955",0.177322757128307,0.0209387060581596,0.0919221133924901,0.166752596058029,0.0293207467460368,0.128851094405438
"ENSSSCG00000005959",0.0160159659192775,0.748823450968116,0.522635036625903,0.0170769263729581,0.721903606003349,0.534161536542195
"ENSSSCG00000005965",0.133219952649701,0.0584866680710437,0.147328199805774,0.0586114471581738,0.434723685756414,0.427016831182926
"ENSSSCG00000005968",0.0558643311366299,0.631540933689121,0.481885430876459,0.0656748898330653,0.556855711635736,0.478982094726322
"ENSSSCG00000005969",0.0391556515837406,0.307605778602771,0.338380281577516,0.0228385606871874,0.545878689351139,0.4751762237679
"ENSSSCG00000005970",0.207718304452694,0.115950778296577,0.206162960431946,0.223022410898419,0.0832538507456484,0.203394097551542
"ENSSSCG00000005971",0.137175108413283,0.255583497059971,0.308937770447221,0.119296259796002,0.279847831460246,0.350992138258383
"ENSSSCG00000005975",0.354435818360901,0.003447077928459,0.0415668123400408,0.301977636623388,0.00674741632947995,0.0691639383636323
"ENSSSCG00000005976",0.315926880987851,8.22567055992485e-05,0.00869059976548582,0.312890315985142,6.47484857663194e-05,0.00849681883389595
"ENSSSCG00000005977",0.0652515779226744,0.676785451292802,0.497656439371044,0.093416411479554,0.542405547947244,0.473859361372416
"ENSSSCG00000005981",0.0539836785075883,0.685838507436749,0.500732260143623,0.070746327451854,0.581189462709566,0.487624395466132
"ENSSSCG00000005982",0.0556209506434812,0.552335083027328,0.451567694384805,0.0567000547104978,0.533196118887393,0.471375365710637
"ENSSSCG00000005983",0.0387731727351662,0.695096365474273,0.503502832304,0.0986338705915747,0.325314157172294,0.375541903214132
"ENSSSCG00000005984",0.233064531250789,0.000209314353821433,0.0129024917999597,0.192478199320498,0.0018981872926509,0.0402905891548282
"ENSSSCG00000005987",0.0721368605601904,0.29619820397736,0.332248793198178,0.0650945496197336,0.328699464749171,0.377137759985849
"ENSSSCG00000005994",0.0318107117011304,0.829304082083629,0.549181815571266,0.0694406157824783,0.629392665197786,0.50443552949928
"ENSSSCG00000005995",0.239085440917297,0.0832725366964282,0.174291355876245,0.13626210036897,0.325647130123434,0.375731589112567
"ENSSSCG00000005996",0.120401973585347,0.0974758458955964,0.189346865694443,0.0258914352562352,0.740534764170878,0.54041617528921
"ENSSSCG00000005998",0.14572236497861,0.40097704663998,0.387014784854423,0.0263406435152927,0.88289416185886,0.580371590711334
"ENSSSCG00000005999",0.204373808586941,0.145561390378512,0.231850960064818,0.157563174856039,0.228927323946581,0.320911128674519
"ENSSSCG00000006000",0.0350518775725504,0.430119577305116,0.400558471966568,0.049467409457702,0.266750808894997,0.342011664472846
"ENSSSCG00000006001",0.0733855628355434,0.70073882428198,0.505780794952043,0.0555217762283425,0.761727037544068,0.546319693526923
"ENSSSCG00000006009",0.0932000320125118,0.46756647287163,0.416871492586374,0.0423124227464037,0.728045574962893,0.536530138002211
"ENSSSCG00000006014",0.100617691517618,0.0977536350397011,0.189376561105347,0.0858429905845065,0.157355836955178,0.268481218162575
"ENSSSCG00000006016",0.0574761690228329,0.561331143095258,0.454627711716968,0.0395519011030299,0.668627969888304,0.518019372268787
"ENSSSCG00000006024",0.119927350147692,0.0618459747305025,0.151548623793399,0.150371291203113,0.022904507428486,0.116153027501746
"ENSSSCG00000006029",0.198626113991777,0.383939431668254,0.378819935458544,0.210979329497636,0.338349240636506,0.381900153909924
"ENSSSCG00000006031",0.0302961136558307,0.846465178039119,0.55372677206615,0.0554406782095732,0.738242235471537,0.539848812782204
"ENSSSCG00000006032",0.0152741555740085,0.835236399109883,0.550460842408251,0.00766493610201615,0.91402883199525,0.588022332787862
"ENSSSCG00000006033",0.0556980466355942,0.180141525477195,0.25996701892262,0.0391776067074722,0.356100288571351,0.391595142386608
"ENSSSCG00000006034",0.985450864976384,0.0139440712678207,0.0758033404492267,1.13680323638425,0.004867961543637,0.0598656582001014
"ENSSSCG00000006037",0.394024897331056,0.000596279035501857,0.0202394562104959,0.331597001566647,0.00186579091110128,0.0402905891548282
"ENSSSCG00000006039",0.126632953500899,0.271739171929596,0.318587739364226,0.144702309300635,0.189458620680682,0.292453940433146
"ENSSSCG00000006048",0.0254713834113092,0.595632897023763,0.468087203331019,0.00130557635305516,0.977096817007217,0.603724119545183
"ENSSSCG00000006049",0.0167633358033623,0.81001125076721,0.542777510291093,0.01687828107282,0.807135347140393,0.559495228927901
"ENSSSCG00000006052",0.916344066201554,0.00239565701859412,0.0350689551517091,0.887554137235282,0.00152952668525075,0.0362340418713472
"ENSSSCG00000006054",0.0706724111784608,0.261086940286066,0.312738053678183,0.0548813573086718,0.378616363508226,0.401937326006462
"ENSSSCG00000006058",0.141822742450954,0.038521509166181,0.122736801495393,0.18541390017207,0.00903376661075084,0.0768743734339207
"ENSSSCG00000006059",0.162751700440388,0.0140774513153552,0.0760745886500663,0.117637020253259,0.0887235421920084,0.209353973374203
"ENSSSCG00000006061",0.0563044973350911,0.277264700758673,0.322472825228259,0.0309876181033448,0.518409970788674,0.466264629674869
"ENSSSCG00000006062",0.00834197632243642,0.871244205217142,0.561473006452583,0.00367050406971561,0.942112253900248,0.594934542775336
"ENSSSCG00000006063",0.0354735199574152,0.469506337553746,0.417959532714724,0.0383846032536489,0.428279807977464,0.424028188440957
"ENSSSCG00000006065",0.0016678971195983,0.984791226776178,0.58961301274625,0.0281550891731321,0.753480897068072,0.544033628491292
"ENSSSCG00000006066",0.0645793482046937,0.339009881912486,0.356379066248068,0.0305747192351325,0.655051030704976,0.51344249289251
"ENSSSCG00000006067",0.137615453076429,0.319420720022781,0.345143269899833,0.171739002428946,0.226001256497554,0.319289687755638
"ENSSSCG00000006070",0.0058200638511388,0.918932321315206,0.574486134336787,0.0182271392312147,0.755937568958048,0.544741138324297
"ENSSSCG00000006071",0.0733847351942459,0.202684639046004,0.275409323139863,0.064918003012403,0.252399839053041,0.334811300744204
"ENSSSCG00000006072",0.023743196844812,0.929305804199264,0.577020107945969,0.0018168465796588,0.994464639371266,0.6080388795279
"ENSSSCG00000006074",0.169981005454836,0.232290515112881,0.295068453593466,0.0659374995784426,0.668270881520762,0.517889162222886
"ENSSSCG00000006078",0.0282953332374226,0.79044241148837,0.536305787138018,0.0467775226090736,0.646284666918228,0.510099114545567
"ENSSSCG00000006079",0.0645698845547827,0.424620720418414,0.397295839700386,0.0440459882705892,0.559778345280713,0.479846667740056
"ENSSSCG00000006081",0.124726451087772,0.144708707482893,0.231343525778573,0.146070428843406,0.073368073603181,0.191083979997143
"ENSSSCG00000006083",0.115227972691712,0.322890402191588,0.347185405471755,0.100044663251166,0.390518530439078,0.408142882169107
"ENSSSCG00000006084",0.0834736429277083,0.233218402076218,0.295731805728932,0.0724816454958292,0.315035291047078,0.371389121675673
"ENSSSCG00000006088",0.872797717481379,0.000600246144585315,0.0202394562104959,0.97919014505251,0.000157966663048015,0.0131398766607108
"ENSSSCG00000006089",0.1503508506041,0.00275902722981969,0.0370084816719034,0.140996365901661,0.00921540134907128,0.0773638631773886
"ENSSSCG00000006090",0.0520038844499789,0.335119624659652,0.354163824843268,0.0379093156298167,0.52230318386627,0.467496380932696
"ENSSSCG00000006092",0.144034019901096,0.299794560791402,0.333868369717281,0.125798529303076,0.338416949970916,0.381918947764402
"ENSSSCG00000006093",0.133461460220798,0.120674352471725,0.209957857806302,0.138137678907704,0.091529873442451,0.212337836760148
"ENSSSCG00000006095",0.0292600906793679,0.775289007529661,0.532039618270849,0.0829066772824979,0.414061556514933,0.419468212948989
"ENSSSCG00000006096",0.0933654184834321,0.083896222209401,0.174893754620112,0.113814105108732,0.0371329742325024,0.142292339784384
"ENSSSCG00000006098",0.103557873029746,0.133666712129396,0.222016480160241,0.10517564249898,0.137339733683335,0.2520178609619
"ENSSSCG00000006100",0.0813743727671836,0.113852757086778,0.204448834429326,0.0986511810286509,0.0586194641777923,0.175600157008365
"ENSSSCG00000006101",0.191666628088102,0.27403384580463,0.320145310242909,0.331514705672517,0.0760300650582276,0.194779871245619
"ENSSSCG00000006107",0.243897000383634,0.108694820859238,0.200303862088162,0.185010331538458,0.216498100799509,0.312730832281482
"ENSSSCG00000006108",0.340520286534912,0.108899571063516,0.200432852723505,0.180253510407343,0.395395297226244,0.410017449454204
"ENSSSCG00000006109",0.00319642056149752,0.976774713664195,0.588142287675662,0.0601398635118811,0.587410390390851,0.490200674194492
"ENSSSCG00000006110",0.1011902358448,0.127807175455201,0.216816677720041,0.0692769967131975,0.304803758314215,0.366607511206034
"ENSSSCG00000006120",0.11529417496658,0.106840820916766,0.199070008543845,0.102679553492969,0.137706295236625,0.25226421007656
"ENSSSCG00000006126",0.119372445738228,0.264544840713734,0.314800635711897,0.194479693980245,0.0703538175311057,0.187840881148661
"ENSSSCG00000006127",0.0707710093424736,0.521358530973596,0.438181113134478,0.057658981589266,0.589126336270107,0.490489165421615
"ENSSSCG00000006135",0.0481956042091404,0.251758378047221,0.306823669002831,0.053581867396688,0.194531825547903,0.295631461824119
"ENSSSCG00000006136",0.0368439733649505,0.578198192565875,0.460612482111816,0.0142668771938492,0.818442235005929,0.562955500694428
"ENSSSCG00000006137",0.00204399580171471,0.980467629772655,0.588716664281579,0.0104045569592946,0.901071976993854,0.584194127738142
"ENSSSCG00000006140",0.942926999476871,0.0135452695418036,0.0752414789335679,0.989948220937784,0.00568315635342886,0.0641176614233
"ENSSSCG00000006142",1.25295882517705,0.0047246220343049,0.047770450249768,1.20944816312295,0.00392668450672684,0.0551925201820688
"ENSSSCG00000006143",0.355297623546084,0.295986121892369,0.332143435869614,0.39010186564129,0.232036440027608,0.323449976035503
"ENSSSCG00000006144",0.126868012258747,0.128310401601808,0.217177345641323,0.0878346382405458,0.271111145593036,0.344919262880788
"ENSSSCG00000006146",0.256243659235438,0.0525016848644057,0.140351038746431,0.269211525556668,0.0336219227783939,0.137577405727612
"ENSSSCG00000006151",0.0774960738878576,0.280262141757896,0.32347143348719,0.0666099353374771,0.340741583888318,0.382859697535597
"ENSSSCG00000006153",0.00507116885595656,0.957419159402575,0.584082867449193,0.00703372271529602,0.945991165387973,0.59617608198686
"ENSSSCG00000006154",0.214003832191009,0.116423886309366,0.206559968222626,0.112593793693215,0.368451971546474,0.397377027408435
"ENSSSCG00000006155",0.266520798549538,0.0358386412250935,0.119407538633881,0.230644854896627,0.0512461411135332,0.165077229789837
"ENSSSCG00000006156",0.254074779064069,0.00220963481583425,0.0337564555543954,0.248534185699129,0.00194320038590723,0.040358288910747
"ENSSSCG00000006158",0.173804626562465,0.0566110994824358,0.145736540681519,0.120085027534994,0.21925380919269,0.315024681667561
"ENSSSCG00000006161",0.190361997780204,0.0401288261552719,0.1244361620409,0.173858719757022,0.053212649581202,0.167874575650523
"ENSSSCG00000006162",0.462017711553906,0.00913565482758805,0.063136193487503,0.411740037956599,0.00810274509344089,0.0742751633565415
"ENSSSCG00000006163",0.291393911980327,0.036084066749127,0.119787270765545,0.349755076634289,0.0119387921151775,0.0863657301949007
"ENSSSCG00000006165",0.064837701136002,0.694534496229826,0.503389626890833,0.0628947123528606,0.696946942043259,0.527154225920234
"ENSSSCG00000006166",0.0862514412533652,0.263156891300733,0.314030731311564,0.0551719742805295,0.457804309376966,0.437955778761952
"ENSSSCG00000006168",0.259837279956426,0.00878886781912658,0.0629204037996482,0.21667012650168,0.0189245784099662,0.106996104691268
"ENSSSCG00000006175",0.0600835518876126,0.442121970705329,0.405318293164578,0.00151738263282098,0.983726826828631,0.604910211144763
"ENSSSCG00000006176",0.0674369162682013,0.253510505932554,0.30750316890455,0.0652059126143334,0.239987672980324,0.32924589068629
"ENSSSCG00000006177",0.154659492634186,0.0143895804443632,0.0768498472083574,0.116694982491668,0.0628997445713488,0.18070762497543
"ENSSSCG00000006179",0.274574437474826,0.00741993077509051,0.057482779330935,0.186607054202475,0.0548575917542802,0.170475607113426
"ENSSSCG00000006182",0.0312594591409942,0.660607766294131,0.492752167077489,0.0136493081645627,0.840227197262835,0.568419286338817
"ENSSSCG00000006183",2.36703888454048,0.00979010227852695,0.0651779411967684,2.3037964856474,0.00696022093090098,0.0696502445389735
"ENSSSCG00000006184",0.000917473136181733,0.988381483022691,0.590501639996346,0.0320492650262809,0.604403890136978,0.496261371923666
"ENSSSCG00000006187",0.59577743509005,0.0824976478833879,0.173619418837471,0.523386238061421,0.105382682763927,0.225220209734655
"ENSSSCG00000006192",0.041007743182414,0.647478052381354,0.487666277426339,0.0294356725542519,0.755884349155801,0.544741138324297
"ENSSSCG00000006193",0.128892420610179,0.10134098372601,0.19329559690283,0.0906576908671595,0.251711762103051,0.334542285097872
"ENSSSCG00000006194",0.293784440232351,0.0337435198376683,0.116229241296747,0.22553934987283,0.0871445758224583,0.206961768979947
"ENSSSCG00000006197",0.110117193364794,0.593438849032532,0.466982068614563,0.169435101333679,0.394657816816908,0.409937982393819
"ENSSSCG00000006201",0.121193261033309,0.0732798512361985,0.164422934906706,0.123061477879199,0.0790403291499495,0.198863660289816
"ENSSSCG00000006202",0.0307418937006041,0.756400282013975,0.524857991231856,0.0199522851143963,0.85970476030528,0.573623800619185
"ENSSSCG00000006203",0.0491680422239668,0.21033204237342,0.281136888320908,0.0213759002878928,0.564448725036798,0.480929087968476
"ENSSSCG00000006206",0.152683476610874,0.0346164540581063,0.11757264359677,0.11296924871151,0.0786677079394377,0.198393275585635
"ENSSSCG00000006209",0.0355965334176525,0.850860893227738,0.555157604191373,0.132586408864049,0.511717656284071,0.463615593968493
"ENSSSCG00000006213",0.182104440851326,0.409718255341054,0.390562464839563,0.241776681992445,0.254621465394447,0.335749328128825
"ENSSSCG00000006214",0.0438238007629698,0.508231878830157,0.433486649897255,0.0296104461306941,0.658296032588815,0.514530232368269
"ENSSSCG00000006218",0.0037146439251134,0.930325751716927,0.577070896732839,0.0145736011785798,0.756800410137313,0.545084379898537
"ENSSSCG00000006219",0.256822694140167,0.00232714207074736,0.0345865092855971,0.23075120138134,0.00384872631222588,0.0551925201820688
"ENSSSCG00000006220",0.0340951602457409,0.530387797009167,0.441770700117661,0.0511495087196844,0.360393260216711,0.39359664083757
"ENSSSCG00000006225",0.379841593893985,0.0381186058917125,0.121986232199554,0.335848420615543,0.0538483843157129,0.168890612721878
"ENSSSCG00000006227",0.123426987436497,0.552597448780089,0.451567694384805,0.0912122932576834,0.67285896049613,0.519158813997669
"ENSSSCG00000006229",0.0832917347099661,0.675769427727265,0.497461287299986,0.0418011522129182,0.828461938745827,0.565681788684819
"ENSSSCG00000006231",0.137403640316233,0.112695375050836,0.203431332213097,0.0634901295646473,0.431398531383713,0.425594963696936
"ENSSSCG00000006232",0.0428232482179664,0.327633242748573,0.350314804874904,0.0612499715720322,0.159020571094904,0.269657667442809
"ENSSSCG00000006233",0.104410054709494,0.56147419731097,0.454693056920348,0.0884334278375824,0.614276726849095,0.498928891120945
"ENSSSCG00000006235",0.203652032590046,0.00523968384586571,0.0498009064359335,0.191555827697708,0.00508598093709201,0.0608852314533897
"ENSSSCG00000006236",0.0250902907396029,0.665898783774249,0.494137025011632,0.0194060220268642,0.736099957426798,0.539086078829162
"ENSSSCG00000006237",0.0826612151669989,0.155858940742154,0.240582347668172,0.00998909436787164,0.869472594716649,0.576565160326288
"ENSSSCG00000006239",0.0514922201836611,0.683776693385795,0.499865729854722,0.000524411758500017,0.996592361409326,0.608551499684828
"ENSSSCG00000006242",0.0347459113872434,0.66636933808315,0.49429378090333,0.041388263161334,0.60541552485462,0.496873834311231
"ENSSSCG00000006246",0.0791059376419652,0.339208504404964,0.356390629640841,0.094222595772086,0.264358394251339,0.340461568353998
"ENSSSCG00000006249",0.112754199902003,0.14320308582885,0.229995702950499,0.0915653224781771,0.203568801049072,0.303507002560706
"ENSSSCG00000006250",0.137564265087668,0.0277283011951497,0.105619125999504,0.0805998299945883,0.174867642743695,0.280688834275288
"ENSSSCG00000006251",0.309332558305555,0.0198412374542294,0.0899442821090262,0.292401283325606,0.0223941220119688,0.114872575195478
"ENSSSCG00000006252",0.251998473117142,0.0203891091665838,0.0905216844241143,0.257756495678456,0.0148077801223508,0.0951565251848663
"ENSSSCG00000006260",0.125329271839182,0.0330195390508315,0.114788955498599,0.121323001719711,0.0356337844132951,0.140342702435028
"ENSSSCG00000006261",0.0515223810690719,0.191548383063204,0.267661052814023,0.0537038534666395,0.162137567832079,0.271803901251446
"ENSSSCG00000006263",0.152280695680464,0.0122461248690912,0.0725806912972964,0.123837462059058,0.0285589408024287,0.127004088705212
"ENSSSCG00000006267",0.366413253100897,0.00496681656459386,0.0486667913385608,0.309497642063403,0.00758406009147461,0.0719699867064711
"ENSSSCG00000006273",0.2733607081983,0.000764746601166433,0.0223000108900132,0.212070807154597,0.00298287687676346,0.0485734841242075
"ENSSSCG00000006274",0.126160025783564,0.0860663712761969,0.177438870645779,0.135555968267055,0.0654377971516582,0.183237147325525
"ENSSSCG00000006277",0.276942784739909,0.0188589430855528,0.0872726757652489,0.225440069569108,0.0325527346213415,0.135675896799036
"ENSSSCG00000006280",0.0647692078679109,0.627874498905303,0.48049602110221,0.0257479448127177,0.847463088469306,0.570415180576839
"ENSSSCG00000006282",0.168543939857029,0.0914479238633136,0.183265273749347,0.161902249805928,0.101848468392631,0.2208051543667
"ENSSSCG00000006283",0.0444745259536969,0.435993198955407,0.402803918694214,0.0394149314728025,0.486537479908974,0.451233949899932
"ENSSSCG00000006284",0.0264484217597104,0.782018305399446,0.534073782254933,0.0769305160598271,0.416579645042164,0.419851784465276
"ENSSSCG00000006285",0.0689099330898734,0.394870293626929,0.38434011109107,0.0527946960998354,0.50123760446167,0.458456502980349
"ENSSSCG00000006287",0.0163234984997873,0.841886878627508,0.552466949787968,0.103377409088052,0.219490042334772,0.31525190976475
"ENSSSCG00000006288",0.357530839056167,0.0522732412515421,0.139896038458416,0.346072515156907,0.0576083749039618,0.173960879124143
"ENSSSCG00000006289",0.528871066556609,0.000821421163254454,0.022986168089621,0.514651382720731,0.000354293812671047,0.0189294122769959
"ENSSSCG00000006290",0.277409529357006,0.0463522170924858,0.133139346967778,0.250089367535765,0.0661334914797602,0.184024899685707
"ENSSSCG00000006294",0.199904633382976,0.237115973255782,0.29770979990048,0.17661020792628,0.289006509304796,0.357004880428051
"ENSSSCG00000006296",0.420305747491028,0.0200160484165522,0.0901864453204403,0.333264330271433,0.0528827518092443,0.167354838920076
"ENSSSCG00000006298",0.169191438532935,0.534636042376322,0.443552606000158,0.111234854195514,0.675509702122609,0.520203690629282
"ENSSSCG00000006300",0.0475898533643721,0.730484055636697,0.51631071995264,0.00472126288525333,0.973698729196113,0.602819607216266
"ENSSSCG00000006301",0.0482636502293092,0.424985196351239,0.39743547257345,0.0657846803892746,0.288637362183156,0.356820472141521
"ENSSSCG00000006303",0.123902804554191,0.132044314726875,0.220545568170015,0.1161365881689,0.128813989846445,0.246472688510596
"ENSSSCG00000006304",0.0585758542408081,0.347435431163854,0.361131914667791,0.046864970293217,0.419122864954985,0.420291483498813
"ENSSSCG00000006306",0.0489996336765162,0.784553129258918,0.534196474069187,0.105661971389351,0.541119761848486,0.473431215355329
"ENSSSCG00000006307",0.0459672509190982,0.290721554602143,0.329809640288471,0.0405990789010166,0.328283887029628,0.377082843209708
"ENSSSCG00000006308",0.17289736201617,0.201973564141609,0.274842825866128,0.150838707549025,0.220627632844863,0.316087855521849
"ENSSSCG00000006309",0.257356666623547,0.00209019354489848,0.0330505464044264,0.319492184956369,0.000469785060058792,0.0219119024419887
"ENSSSCG00000006310",0.102324961905272,0.54597061204212,0.448717673256714,0.0503489758982689,0.763295976214069,0.546725452655486
"ENSSSCG00000006318",0.0846091500830453,0.166898484086289,0.249577425433651,0.0512356788570942,0.379071115301173,0.402204091558645
"ENSSSCG00000006319",0.280157008285999,0.000171168499814023,0.0113791327923229,0.219736968415047,0.00661367880180519,0.0685730398434944
"ENSSSCG00000006323",0.056028986493069,0.402510748273606,0.387878830788445,0.0434710842204767,0.508300284408383,0.461750722717177
"ENSSSCG00000006324",0.134380217818211,0.0793755053590678,0.17064212151802,0.114970405773546,0.130409089914532,0.24734797585106
"ENSSSCG00000006325",0.0912807802737875,0.14618859465467,0.232435082886051,0.0466515012412471,0.414252899606174,0.419468212948989
"ENSSSCG00000006328",0.143060364935676,0.396274847330822,0.384812976821723,0.0151938423754253,0.943803962094154,0.595574692389766
